query_number,query,intent_number,action,target,intent_text,rank,tool_name,score,normalized_rank,normalized_score,knee_distance,gap,gap_percent,is_knee
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,66,project_management_tools_create_work_item,0.4609375,0.5371900826446281,0.2926829268292683,0.12029794866386737,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,67,project_management_tools_get_work_item_comments,0.4609375,0.5454545454545454,0.2926829268292683,0.1144540909681108,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,68,office_word_mcp_server_api_get_document_outline,0.4609375,0.5537190082644629,0.2926829268292683,0.10861023327235422,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,69,sharepoint_tools_get_sharepoint_sites,0.4609375,0.5619834710743802,0.2926829268292683,0.10276637557659765,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,70,gmail_tools_delete_google_email,0.458984375,0.5702479338842975,0.2886178861788618,0.09979693569054239,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,71,office_word_mcp_server_api_delete_document,0.458984375,0.5785123966942148,0.2886178861788618,0.09395307799478582,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,72,github_mcp_server_create_branch,0.45703125,0.5867768595041323,0.2845528455284553,0.09098363810873063,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,73,project_management_tools_create_team,0.455078125,0.5950413223140496,0.2804878048780488,0.08801419822267545,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,74,office_word_mcp_server_api_convert_to_pdf,0.451171875,0.6033057851239669,0.27235772357723576,0.08791917614632173,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,75,office_word_mcp_server_api_list_files,0.451171875,0.6115702479338843,0.27235772357723576,0.08207531845056516,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,76,supabase_mcp_update_database_table_data,0.451171875,0.6198347107438017,0.27235772357723576,0.07623146075480852,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,77,github_mcp_server_get_file_contents,0.44921875,0.628099173553719,0.2682926829268293,0.07326202086875333,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,78,gmail_tools_reply_google_email,0.44921875,0.6363636363636364,0.2682926829268293,0.06741816317299676,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,79,github_mcp_server_create_pull_request,0.447265625,0.6446280991735537,0.26422764227642276,0.06444872328694158,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,80,project_management_tools_export_sprint_to_sharepoint,0.447265625,0.6528925619834711,0.26422764227642276,0.05860486559118501,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,81,quest_studio_file_storage_get_file_content,0.4453125,0.6611570247933884,0.2601626016260163,0.05563542570512975,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,82,office_word_mcp_server_api_copy_document,0.443359375,0.6694214876033058,0.25609756097560976,0.05266598581907464,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,83,github_mcp_server_create_repository,0.44140625,0.6776859504132231,0.25203252032520324,0.04969654593301954,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,84,office_word_mcp_server_api_find_text_in_document,0.44140625,0.6859504132231405,0.25203252032520324,0.043852688237262814,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,85,supabase_mcp_insert_table_data,0.44140625,0.6942148760330579,0.25203252032520324,0.03800883054150624,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,86,office_word_mcp_server_api_get_document_xml,0.439453125,0.7024793388429752,0.24796747967479674,0.035039390655451134,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,87,gmail_tools_get_google_emails,0.439453125,0.7107438016528925,0.24796747967479674,0.029195532959694567,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,88,office_word_mcp_server_api_add_page_break,0.435546875,0.71900826446281,0.23983739837398374,0.029100510883340692,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,89,office_word_mcp_server_api_merge_doucments,0.435546875,0.7272727272727273,0.23983739837398374,0.02325665318758412,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,90,office_word_mcp_server_api_delete_paragraph,0.43359375,0.7355371900826446,0.23577235772357724,0.02028721330152894,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,91,gmail_tools_forward_google_email,0.431640625,0.743801652892562,0.23170731707317074,0.017317773415473834,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,92,quest_studio_file_storage_query_files,0.431640625,0.7520661157024794,0.23170731707317074,0.011473915719717186,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,93,project_management_tools_create_project,0.4296875,0.7603305785123967,0.22764227642276422,0.008504475833662003,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,94,office_word_mcp_server_api_get_document_text,0.427734375,0.768595041322314,0.22357723577235772,0.0055350359476069,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,95,gmail_tools_send_google_email,0.427734375,0.7768595041322314,0.22357723577235772,0.00030882174814967175,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,96,quest_studio_file_storage_delete_file,0.427734375,0.7851239669421488,0.22357723577235772,0.0061526794439064,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,97,office_word_mcp_server_api_create_word_document,0.427734375,0.7933884297520661,0.22357723577235772,0.011996537139662972,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,98,sharepoint_tools_get_sharepoint_documents,0.427734375,0.8016528925619835,0.22357723577235772,0.01784039483541954,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,99,office_word_mcp_server_api_search_replace,0.423828125,0.8099173553719008,0.21544715447154472,0.01793541691177318,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,100,quest_studio_file_storage_get_file,0.421875,0.8181818181818182,0.21138211382113822,0.020904856797828438,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,101,github_mcp_server_delete_file,0.419921875,0.8264462809917356,0.2073170731707317,0.0238742966838837,0.005859375,0.7317073170731708,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,102,project_management_tools_assign_work_item,0.4140625,0.8347107438016529,0.1951219512195122,0.021094900950536028,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,103,office_word_mcp_server_api_get_paragraph_text_from_document,0.41015625,0.8429752066115702,0.18699186991869918,0.021189923026889664,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,104,outlook_mail_management_reply_to_email,0.408203125,0.8512396694214877,0.18292682926829268,0.024159362912944925,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,105,office_word_mcp_server_api_add_table,0.40625,0.859504132231405,0.17886178861788618,0.027128802799000186,0.0,0.0,False
